"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"CELF3",4.54207844573869,4.57288837938097,4.46170141459631,4.42869001233682,4.46637017881895,4.61658812176538,4.62760791426213,4.21463989708068,4.5340526471679,4.43637607451305,4.39989332803975,4.77039918013298,4.6045594211799,5.19377694894848,5.39855929060394,5.49976134200714,4.967611950072,5.2842768844158,5.15789672345527,5.49673748930053,5.36800337156139,4.87096022449513,5.12371498669611,5.15752366955051,4.96419850138988,5.0813342450799,5.28467147730519,5.55044594607365,5.41385562256557,4.82550738899925
"WIF1",7.77757580556571,7.59092312333332,8.10213621060136,7.34249353942918,7.15983669057294,8.59875361133683,8.93624534844415,8.50718383899806,7.00786346702536,7.71469489236376,6.86609616706942,7.04358769138428,7.7226606547062,7.27762443468603,7.35686760207235,7.55308624135665,5.64434221745608,7.91349313051552,7.96003413213501,4.7252582770644,3.00283483062242,6.33083247174695,6.9494017232311,6.36769841728091,7.01026607646662,6.98538186543686,5.83112299531791,6.82166538735548,6.83627616678867,5.73119036783273
"IRAK3",5.28555666416407,5.44457784707368,5.76018871870422,6.41318809371443,6.33632497573725,5.58545766921554,5.64124228217183,5.60386856332636,6.29331879665566,6.34319055232526,5.88468124032778,5.02863476954608,4.76399609929415,4.27568513784123,5.6977445300366,5.34242974180398,5.35847360665761,4.24468946527282,5.24643026325611,4.31335772263229,3.50575696259811,4.73373717272246,4.15282867205824,4.22931212866596,4.65362123925681,4.08724148844693,4.20724717420992,3.8052300529137,4.22219227866587,3.76310392472452
"CHML",7.29470860071197,7.4550817146093,6.79934370498498,6.72306126241662,7.00251540237088,7.5988759436236,7.83976609886025,7.66729769474418,7.51160213339296,7.18780203832184,7.18577785252113,6.81048325406245,6.52899189354558,7.07049202321129,6.60558520868248,6.30979795155408,6.60408329592482,5.91754368901227,6.5309012801333,6.0690186165236,5.72840500522582,6.54832062123829,6.41028417261886,6.41479981962164,6.68043453157849,5.93704413686636,5.68654461695825,6.10606260480729,6.10799203466285,6.34325285533533
"RASSF8",6.06275170972051,6.02760784804186,6.18511343911043,6.31993966198219,6.55376351823283,5.94262133944652,6.13642388958531,6.23501368299241,6.88852060579349,6.63943806962115,5.61517296066677,5.57617714409703,5.66760304654957,5.55616851326306,5.34750672223173,5.72608280128702,5.29595989677124,4.92221010271979,5.71898584579787,5.72857852650445,3.96070225451792,5.36304077648367,5.34051082837035,5.45224441512954,5.4244134409031,5.29420733440845,5.7209995008248,6.15911092796176,5.6696167015765,5.36622144247047
"EGLN3",6.98073848388451,7.55582262173362,7.72158454420458,7.56829681077506,6.44119846549023,8.6899256296791,8.66305013381828,7.84347024285013,7.07735477091584,7.21129856915456,6.83731310203152,7.00573210562054,7.65697098713472,7.97359418704041,8.2030944000827,7.2704504307851,7.46584673728378,8.2572440784948,8.19261055825077,8.15914035371008,8.5834559005353,7.33504887244732,6.39382383906347,7.49223818873382,7.52229057486267,7.0715687703484,7.79229555399969,5.68630235333698,7.01175854812865,8.45646213484782
"SNX18",8.72135976404358,8.79454849892799,8.89110388878238,8.88097297573577,9.21073520392682,8.87461501124853,8.7521422476078,8.9928919967293,8.77191319953944,9.13347476000996,8.38637729088337,8.37652869675231,8.24311721117464,8.24711115426284,8.3703888117993,8.54429502091539,7.7540808323588,8.17357031660908,8.49984770698493,7.59499945822279,7.29692574188544,8.03674277644505,7.92309015688226,8.00112882282275,8.47554724907835,8.09330730541748,7.4677444932804,8.06377262474646,8.16543981262958,7.73768770105209
"ATXN2L",4.70832787454023,4.81325904785383,4.97814045205948,5.42285330793361,5.30055829507102,4.79396460090431,4.9354945869695,4.88406957947174,4.69603663652688,5.14817357970754,5.35405935570324,5.95410004980594,5.50445753974204,5.62385575427955,5.62521270376766,5.65157957867472,5.56250101259363,5.56437515968207,5.50102905020889,5.7933014235433,5.84058886098193,5.62824559252136,5.79915085402227,5.35997277442027,5.64122482968022,5.80020604086478,5.54533413273968,5.95696321527715,5.71023785941301,5.73878279621013
"GLMP",5.95322480035673,5.22908025026447,6.05657679293334,6.53661952490112,6.61561699926029,6.01777077229263,6.07208306498903,5.75489461287083,5.87065819738986,6.56931651398837,5.7163668990017,5.98085466644772,5.07827527010961,4.57959528295215,6.08419100361683,5.40390291320427,4.99798516806879,5.58859704442268,5.51345587488259,4.23679093619606,4.56428595864255,5.5413313652768,5.08017267413711,4.6500627179103,5.66376941656556,5.4273714815607,4.40418663737246,5.02558010144205,4.98730002339525,4.57963163992359
"KLF12",6.95332670633279,6.91009247096828,7.30630077258199,7.12145230928441,7.45885205716526,7.06690249301511,6.88513460041735,7.25249303455437,7.0906391752964,7.21705376144572,6.71861629066198,6.47467195805718,6.63440370460338,6.96173362612988,6.16900291894823,6.58715059986657,6.86066622967396,5.57470585000208,6.25956224472104,6.26886382303998,6.17417974862521,6.16108391660203,6.14741740018902,6.69037628699374,6.43869404504269,5.87941287896044,6.1142670305892,5.97209564999603,6.37945476468261,7.18694041447303
"NACC1",4.99365473602163,4.81530396489074,5.77375358284611,4.78470158471293,5.56696359909661,5.10774905226992,5.02427232759228,4.70398410067555,5.20086044227613,5.17161698810371,4.92980495321687,5.65180072119255,5.40395274466246,5.85552731846086,5.67909141805527,5.61414023229223,6.23723516554388,6.05232049274747,5.93423231347964,6.11471753989257,6.17978137897797,5.74643328455424,6.01725713814557,6.03364286819753,5.81282302957268,5.90488921667999,6.02069243684921,6.16441516404865,6.10295246574209,6.00835664566756
"LYST",8.31283322979891,8.51600027891969,8.34964278635152,8.40314908650829,8.10265351191926,8.38830831376274,8.31577861001744,8.45932505343992,8.10078748306354,8.27433443473669,8.25422623746853,8.11186083477122,7.78070345856198,7.42722317756833,8.01487300019311,8.27475135901333,7.84866100781807,7.69183767887636,8.26421689825916,7.1584926190078,7.24217892408309,7.42522715642159,7.36844442174426,6.87965122327524,8.14361662705154,7.25672778111195,7.06914862998166,7.6348136766196,8.02117336302855,7.61030280923361
"PLCD3",5.48657160263185,5.6275694977597,5.94892157029039,5.61166948040778,5.5060788432826,5.18102448205758,5.60645706503376,5.3135451862739,5.58838580986755,6.22631789421888,6.08408261585429,6.02377570436019,5.95991359630938,5.13108276912179,4.6280044960678,5.05213857628128,4.67040961282279,5.36200770621138,5.04848771951103,4.4919422650262,4.70138284334757,5.16766897815083,5.05055166930639,4.95995995318549,5.48653198653092,5.41482851883462,4.96789398460366,5.32007377702162,4.96789398460366,4.77701139067762
"CD300A",5.80562971827085,5.46597631796613,6.38015817646612,5.92808490315086,6.13281541496004,6.15007875102158,6.04786724053316,6.19592964625647,6.54633762680486,5.87043892528566,5.23523049406662,5.7439563169328,6.73831895784514,7.25063934196534,5.78570971668501,5.9234182587781,7.1431894533843,5.36995226397922,5.43912570195545,7.73199602067429,7.14562188904755,5.6656427695598,5.3520895995767,7.0979218461513,5.69600118531204,6.13183093752549,6.88723666657307,5.97511758251202,5.8635605034731,8.18460185317367
"CASC4",8.92767518002775,9.00944098024822,9.2212074128087,9.35249362590806,9.33630780973675,9.09353883331938,9.08298469434202,9.21371561659341,8.97641398776473,9.36897427105638,8.41811662977128,8.34164831961322,8.27543806776669,8.40567250094342,8.18789420994586,8.72953994793153,8.39464658449038,8.33305315676737,8.69718734958583,8.06863005031261,7.86241867654444,8.47514063268107,8.55290865720055,8.63065207904534,8.56968446416414,8.29816882764858,7.90060302922547,8.02944806387882,7.99878477681416,8.32120034522311
"TMC6",4.59998782831201,4.91594419430451,4.82031905935226,5.32101324414906,5.08028821138963,5.02351971710794,5.26429266079946,5.16688107376847,5.14114290887661,5.33995353329368,5.32214473024515,5.50604256597444,5.68188553143806,5.69357994519576,5.96543521067937,5.5397242433667,6.34855484907646,5.2782290571845,4.97319194794708,6.94615930899272,6.72260598227651,5.80061709411032,5.50097974115972,5.96550991991709,5.45312081532004,5.78192818544772,6.58212477893958,5.69796519293881,5.92707671711893,7.21665002862367
"GLCCI1",8.16584859605483,7.8573680990946,7.67160315060135,7.90210779391127,7.93687626692015,8.0703504508015,7.91963952438075,7.87404391730201,7.40512152190545,7.8230034563676,7.83517546767893,7.56449895743284,7.23120074615658,6.82513020157817,7.40793193883102,7.6493008611377,7.13607698140535,7.37727901107369,7.4079714459655,6.30068846018735,6.12708083012616,7.08460194518891,6.81113922602749,6.76619606962611,7.26753258793235,7.4441435333553,5.4562108900581,6.91957115078656,7.54228106040756,7.3671401330748
"ACOT7",5.20245262044413,5.27040585432283,4.95839527902162,4.93698036314728,5.09407127496286,5.14538809080969,4.89325983743207,4.95022507641087,4.8013119746987,5.01894060400797,5.09939083963305,5.44018754810414,4.85584453799051,5.7811867194409,5.33109249543823,4.97782370249036,5.71579185599329,5.23028023538626,5.4397609346713,5.96407466301669,6.55275755426386,5.95342491804106,5.47291682572021,5.86400999653613,5.57196119595725,5.49163709989058,6.03147022857265,5.55450063006526,5.6661622165896,5.45456800258008
"PDAP1",7.63532972436359,7.22429499742417,7.83236509250954,7.52256071817725,7.47743092665951,7.76195693142566,7.08722907483731,7.374182443085,7.17396259003419,7.4097616979121,7.66691486255628,7.64266554984702,7.26734786148535,7.77443863427457,7.80213158217189,7.83147337241932,8.03622615656327,8.02776914367915,7.80025518388194,8.67706544982833,8.80837535968366,8.23925608577392,7.4259916675781,8.19484599108959,7.98613254243062,8.21146363011994,8.50043406399039,8.09562326789784,8.26506036610514,8.18367579568961
"CYP2U1",6.0718166830932,5.70851318902817,6.33262788283159,6.37493794442765,6.17202179943494,5.72465627355551,6.34199640418931,6.20119144205175,6.44876392905364,6.39781459890096,5.73061853066565,5.29272581087755,5.03770291390305,5.08341276627645,5.17296995453682,5.94873201955469,4.93497584448187,5.0116047870217,5.46764300118356,3.71516010659682,3.30468212785268,5.1949860388418,4.62679255164172,5.04015194696288,4.85208513411467,4.33416956906245,3.62881623673974,4.99306706868877,4.8837937831877,4.53170396504683
"FAM83F",4.48306015511241,5.28742131226348,4.72049570749668,4.74853615081497,4.99007823759247,5.04848225675862,4.85425984573946,4.69931249123815,4.94327885523971,5.43519350638403,5.24386666019505,5.41656536471519,5.36101219990904,5.15583501153011,4.97582665636713,4.97791858543774,4.94692918347842,5.10615272327115,5.14364104202647,6.38662495781808,6.23286777391268,6.07705991492024,5.83075769948805,5.54263320527036,5.50086888903047,5.33734454769798,6.20357336687271,5.90173530695207,5.71830987726252,5.93135267248924
"SLC2A13",6.32449416329478,6.33523492237875,6.50078808529939,6.21785294101454,6.48080179168762,6.7195461133851,6.90666476071013,6.83890394790954,6.57088753841206,6.42258747247845,6.00711157133856,5.32101324414907,5.36800389317029,5.02447181499368,5.03965443885857,5.78721897680077,4.92862656662848,5.17274907037928,5.56997557172371,4.28739184677844,3.90821406883072,5.19811668693585,5.10754115761874,5.75448459543852,5.60389455030694,4.90832308617815,4.45336423442107,4.46249736717495,4.89496690002335,4.08961258500573
"CARD16",5.11657717648397,5.12979041212301,5.77113788410004,5.13449503038286,5.65063866247775,5.90032131537633,6.22188071052839,7.11712594918777,6.89236691153275,6.05132168620395,6.04928384353254,5.15843912597491,5.37248087432347,6.43302820127752,5.27935557746851,5.65011045679288,5.90963443860741,3.78423200873286,3.92336127778802,4.96876784609881,4.3896564521313,5.05035873968739,3.87405774102507,5.07114803272345,5.22533932885784,3.83498202080675,4.3078858388392,3.97326627719957,4.73012810250259,6.18119526477893
"PKD1L2",5.68888103450521,5.4255613273136,7.22087383928358,6.85616032756096,7.00460903242517,6.36612001641072,6.25456336063965,6.02636601152218,6.61996521575078,7.07537033307056,6.76301505803215,6.81607103352691,5.18502645330502,4.81694651787253,5.58992406505555,6.1578932157583,4.93079772359349,5.56202443977246,6.12982314709013,4.83976440396875,5.07286282874193,5.68427490915568,6.20862057714785,4.9712279306657,5.74127018014607,5.70954083738413,4.57600539006899,5.56255064546549,5.41007000706434,4.54921672422729
"OSBPL1A",8.93377705975455,8.85052798075069,9.01813403114261,8.59470289007497,9.00733445004429,9.09982167692151,8.86504106668557,8.7733905510483,8.84857586337593,8.90555461043271,8.61567400867205,8.34459340086411,8.1231362230659,8.35700854883895,8.13036237044865,8.86069571791274,8.18640924047166,8.30162502296552,8.6040813580532,7.11170777708257,6.84645361110807,8.42187243996027,8.63165884751164,8.10265410809735,8.58447971326073,8.28266942719749,7.75573605295513,8.29216062384917,7.97598316965941,7.32632644588242
"OSBPL8",10.5484862987578,10.4378431815126,10.4047047436735,10.5167141577119,10.3385969296284,10.3980500120925,10.68660542242,10.6699169995699,10.6974896467367,10.7467981949386,10.394015879085,10.0273577536691,9.62341129220299,9.88228885279092,10.1549989331516,10.3081097721318,9.8810265915231,10.1143473793783,10.3610388077561,9.99425201830822,9.34336974743783,9.45934625068669,9.72971772588415,9.75680452480898,10.2183627555647,9.78213969591985,9.58130343364828,9.58850221008307,9.74748037175724,9.70076148968464
"OSBPL9",9.08421718630233,9.15534566880486,8.94930172093467,8.89376446484349,8.91918724370653,9.08984256251623,9.11392908452549,8.9865629433247,8.93999901553762,9.09047655397125,8.60128785659543,8.59203737856491,8.32120465516035,8.41613175260468,8.41078997969984,8.80000086415203,8.35798209596441,8.21577189493382,8.62177580592962,7.74095399417932,7.71909971429844,8.50000743374382,8.57827606746357,8.20275166321039,8.58999454902933,8.40136060592373,7.80362231150771,8.11731920925458,8.43939446231797,8.08324329732554
"C1QTNF3",7.07374775845962,7.32411657133852,8.50291839025478,9.46118347035388,9.28372459410506,8.43423938220419,8.04782179854718,8.49702506933217,7.60764762699724,8.05515349447256,7.24125786368972,7.22509948929938,6.85372844569216,7.29733516603277,6.61830888995437,7.42374619817771,7.03801566515674,6.7298466042213,7.4363711698816,6.63097499460706,6.25171036503313,7.14279478115692,7.68705771046982,7.60944094290473,7.21277718893495,7.4221845950254,6.75487119710832,6.97211039463947,7.07093406729602,6.44240875489396
"C1QTNF7",6.51705877535655,6.37622373602877,5.51009268730696,6.69103474370245,5.88996086728794,5.47857694676903,5.54207050546296,5.90949944122306,6.68286423860702,7.37055648951749,5.0482660023362,4.99948987999937,4.53194159374694,4.83990615623016,4.96442912478257,7.25911249663751,4.1709076518862,4.11864910847419,5.58494733922554,3.0721312530741,3.5935412867927,4.45388211144661,4.7125613957032,4.80818948673671,4.91873747524101,4.77071421038875,3.61447773096554,4.93244640383031,4.52564115799595,3.2221453020732
"FBXO32",7.46472948146166,6.97729025415372,7.04442302005337,7.11906064139091,7.33814063279998,7.10992314819204,6.67429191379053,6.8911391516734,6.68965511202594,7.14933770998348,7.14964295719977,7.02197782867771,6.48886123809221,5.7660447906394,6.16360618562913,7.08675407799208,6.45482304331501,6.65294558554393,6.69544005989463,5.62867516355108,4.68318773993025,6.2761279734081,6.49185359661405,6.22445895785972,6.6008940692373,6.51020731313124,5.7121472298854,6.89247673923382,6.80622741435655,6.18887297933866
"DDIT4L",5.98909304651558,5.60871506068225,5.38786002425288,6.48683084969638,6.37976149177207,6.4311421550574,5.35708557008075,6.56546267475348,6.23812923906688,6.24225315310022,5.10702446414765,5.27868940336734,5.93333793582196,5.97624176325019,4.88411463873574,5.18021842061492,5.26636636600485,5.44530114022275,5.47358457677002,5.11086996132213,4.63926824498576,4.97582665636713,5.21020358224092,5.29545692728683,4.8021035463357,5.29306660827195,5.52076865642206,5.43242739948282,5.19088246523192,5.34966968197408
"PCMTD1",8.86738854574044,8.91246117338456,8.02937855213845,8.77121564893601,8.14984182525205,8.94144665090991,8.50572736664107,8.84404801940732,8.55299093953712,8.05758812149937,8.36569010120552,7.95058521049728,6.79329839803331,7.78715034820888,8.872636013869,9.10317297984126,7.9329767429348,8.23198406724374,8.2882506082088,7.04360633491797,7.2353925484525,7.57382112170344,7.37568381579446,7.16335617624391,7.79953069786744,7.25219157332504,6.43811131124721,7.95540918539287,8.30934520620648,8.23333114192587
"CISH",6.9258622868078,7.0543011718749,7.07790190334673,6.54850092871086,6.71728313997546,6.47228614945706,6.50130651696709,6.51758419889431,7.16223213028651,6.72482926908489,6.99219380337175,7.0075426610649,7.79618729764012,7.72564167428951,7.11592344924812,6.62739178070416,8.20053409921892,7.33767724091359,7.12628696284135,9.23296675766325,8.22088429549944,7.30596858131568,7.2740890019607,7.96281771134347,6.99973271951408,7.17431939094618,8.25661049930654,6.86930955043094,7.35222040387938,9.25575932017846
"FCHO2",8.34503064443417,8.51043824537392,8.33154913187315,8.42281677312776,8.3839037044717,8.60056795689602,8.75706822276578,8.37728295222475,8.20461789960595,8.26979891836311,8.17915180946011,8.35991264907997,7.76320513338301,7.18817533530669,7.83507145638584,8.17739432864602,7.61443346237235,7.81487789154013,8.0957903463214,7.17108631390319,7.44913498745276,7.63038659233473,7.78260153733145,7.47168756535276,8.11477805943587,7.95618123856339,7.48077905945108,7.61035724416559,7.90931717446145,6.952346640029
"NOSTRIN",6.35066039086365,6.6837372893619,5.81038486200361,6.41724877154288,6.39405597870801,6.34323638043054,5.65945723655539,6.59443209375895,6.24091326155924,5.9567941419221,5.36446949529246,5.32164929258347,5.74078376398413,5.83152882087983,5.74471501526628,6.3730196172321,6.22388236203719,5.53333310770302,6.01204812770831,4.09087850615412,4.27750601220675,5.24785175136583,6.03319411945499,4.95053496895439,6.01047448394364,5.91523556709582,5.27540363501684,5.26587906508466,5.11508726944045,4.80640072332931
"DHRS1",8.55489447688511,8.75520971245628,8.25224118560239,8.54982171505645,8.46881909138937,8.1467498374508,8.10356817870776,7.91557804859938,7.75146867799786,8.20211642507459,8.76129284653119,8.83121105369521,7.42214518991862,7.67807580522718,8.94341991340894,8.69385509320858,8.53547192782856,8.89829324936957,8.76191575900363,8.31292632901519,9.55965515480272,9.104973187064,9.0792385121492,8.66199070904862,9.29282773644107,9.43032993279205,9.05771538176201,9.16874389298041,9.08260321845762,8.15397673179676
"CTHRC1",10.2293196114881,10.0580731427108,11.0668891904044,11.0738902106748,11.3272621067055,10.3831651856561,10.0584861250943,10.602500718004,10.708567674132,10.6435845913601,9.73681310038216,10.0242756627863,9.83038237244798,10.1692812838375,9.01560858443175,9.78300037355669,9.32709628122723,9.18198459841223,10.1704795484127,7.39923044732311,7.9936613024688,9.53990246751143,10.2690443955685,10.2447154046794,10.0198356422766,10.2494914839012,8.61867067584475,9.90277741908196,9.58349773724655,8.23373671871859
"CKMT2",5.66111832378671,5.31638125855066,5.4807540193784,5.6427861775096,5.59968010078188,5.06063941308973,4.96867477305375,5.1258392995551,5.23316550452827,5.5368072755857,5.82727419824067,5.56644950025434,5.24237471778374,5.17145865511513,5.02863476954608,5.09426553402936,4.9168675166098,5.31114387206744,4.88669149229845,4.49157322290135,4.50377394519329,4.70844952268095,5.59818130862442,4.57281265240277,4.54462135000282,5.32409489357736,4.96474521544815,5.54321937390261,5.0813342450799,4.57492857562269
"OSR2",8.23147997936576,8.40721808579835,8.56805762240756,8.46919263125087,8.60963579988614,8.56261099532144,8.69557664273102,8.59926963813695,8.35253198449954,8.76169381269926,8.30795838223841,8.55049684499656,7.89251756726115,8.48631142893403,8.07060137701003,8.32014116927134,7.53552130591861,7.85573089315574,7.94041869464062,5.71296276616448,4.34492307421125,8.46091231924618,8.74351491768758,7.94774981471232,8.67025580554611,8.10023506936068,6.91696916440839,8.74914765920835,8.51896397524149,6.96687608405394
"LYSMD3",7.75528576221414,7.29840053124073,7.52682546624023,7.9353196397728,8.0245697310201,7.77477278059441,7.90872595579714,7.99476718701678,8.10557342901548,7.77804401215519,7.16673020071608,6.86293484467675,7.50053740278336,6.93999463897484,6.99720708483137,6.76268935785746,6.82003737356463,6.83211037293625,7.10955691118438,6.80987785294099,6.61227905040908,6.29498102057358,6.23473196877175,6.48195893114788,6.41233627652618,6.31791070251007,5.99478713046562,6.42308455572288,6.55222704308276,7.37130654361688
"CYYR1",6.5799579247325,6.33858945340278,6.25849874611332,6.54380613440557,6.2226211655489,6.58904058835931,6.37193345714918,6.4187981062589,6.00470127806173,5.94443126871608,5.89338363511357,5.88632667272554,5.50435880080546,5.17121742735803,5.72197187224583,5.83903349169237,5.89815424969334,5.65759783130053,5.80384122694471,5.20937910873875,5.05119820732136,5.53336849483552,5.01726771187914,5.1985967340101,5.67375365655734,5.3332089755457,5.32624059076579,5.54946447323598,5.57727625887748,4.75487111960336
"FAM122A",7.10367195659735,6.88424077060183,6.99309397594748,6.97617901486871,7.04582993822513,7.08838108181601,6.83710084181477,6.8622167509238,6.85810761423144,6.91259995398499,6.69525197402493,6.4590837289145,6.73221528157602,6.21781670754254,6.68162616289196,6.91393798975965,6.2272731568416,6.20661258976735,6.27709355572337,6.04982529414296,5.40240834183742,5.81203151663063,5.63951127752491,5.72174906856131,6.40077434653708,6.02716001792339,5.65093806335366,5.8696431104147,6.07124935219538,5.80544829266677
"TM4SF18",4.71587740145415,4.97787327752174,4.66989066391502,4.71035369199994,5.36021644483583,4.87129311209413,4.54504425892744,5.83695922650637,5.4627940352341,5.33691272240485,4.29380944638816,4.17604119600009,4.03326364606639,4.41837464684144,4.12221511834459,4.69099380450627,3.80289773649797,3.64091817232993,4.19618572419862,3.87539985236805,3.09429984672036,3.72089533838213,3.60966458730335,3.14790329101184,3.98876604683944,3.47403228742004,3.63660647067134,3.87216033699757,3.78824981479603,3.57509395580456
"GRIN3A",4.9082185034315,5.13414790789053,5.81509956565087,5.1817580745522,5.1548162699176,5.85269868901874,6.07296618242489,5.95996081489889,5.49321136843692,5.16745978691404,4.52140935539706,4.52286592298415,4.84178159227919,5.25455970367069,4.45188471330459,5.08511915242473,4.38194252095453,5.00545341380028,5.63957572671319,4.49038479519681,4.36851198579397,4.52779691005227,4.92889198356099,4.62809823424491,4.68965407243241,4.76205738217909,4.5745964396782,5.18322719911512,4.68644507907596,4.87704353727737
"CNTROB",4.45550542438048,4.40100303267084,4.24259137416476,4.4576794821956,4.45822118894355,4.30034831502183,4.81818301998925,4.66271381043251,4.23944671153892,4.39808551628493,4.74710986724469,4.64556981706284,5.02894057562405,5.43645973995695,4.81588006013225,5.43932570379092,5.29308471944461,5.48958772659881,5.26716427497341,5.70607144932938,5.71015547525457,5.38100705958274,5.08861873925026,5.11811178064609,5.14349001872567,5.31994506609884,5.37219088412262,5.41949891749688,4.96820819545393,5.23417139402273
"SLC18B1",7.76574995282111,7.34393870330932,7.47455812615787,7.69579496474478,7.22119167255149,7.50675584560275,7.65241424452658,7.21957695846908,7.02226988688194,7.24834418102462,7.57142890622988,7.32202686138706,6.5603947187507,6.50296164657679,7.42885894168112,6.85831563326573,7.11518326403859,7.19530756091172,7.30170841212372,6.0089315604219,6.84526804161337,7.2156919652457,7.17430047133413,6.80255868476356,7.11443610538775,6.73630316937926,6.01252077776156,6.37425231914683,6.55222704308276,6.32212323251341
"ARAP1",5.50518786667693,5.07213046537813,5.33032283020784,5.82528677515146,5.40097803963629,5.36153387704367,5.44491277447143,5.13681790420095,5.10827817807834,5.11589516469631,5.41097529317981,5.59256203723864,5.6682033416247,6.01276484685363,6.2267217073364,6.31712499483312,6.21556968945883,6.21271525304029,6.06333842646046,6.62179181526972,7.1724859947411,6.11337845432424,5.97249019877255,5.91490853752905,6.16531360347032,6.23306492671539,6.27486378849406,6.28814164853735,6.04758378416877,6.46268925034159
"SLC16A10",6.96677672969444,6.88461448721877,6.31723814661707,5.92659250007298,5.21303590250445,7.17551183838009,6.9082702651624,6.79284147934828,6.13365572962374,6.56724494293259,6.74213607188717,6.47760252190832,4.78838658954909,5.43237366601299,7.1763578526111,6.09967625239831,5.97325567320366,5.94802847797768,6.71109270849113,3.76171183010067,4.77689522330219,5.84985819175592,5.25626278408679,5.59965944811606,6.62650112947732,5.64623356693608,3.97208105526476,5.70101583177048,6.0121407963117,3.66264217948803
"TWIST2",8.21653696248087,8.802524104467,9.75214031567796,8.8859468551314,9.55202781065538,8.54146880828941,8.61065185538704,8.76269711035695,9.25305313222828,8.92360270436101,8.62208880277494,8.88179905082979,8.88202825081893,8.85523007619344,8.22259960363035,8.20133868153004,8.48062688408928,7.71670743962742,8.03085074800685,8.06950001532362,7.68218257410935,8.31031221986372,8.38113994570152,8.99280094153602,8.43813321348525,8.36688812016923,9.27102549229172,8.71078974144037,8.51578927019933,7.03236791968414
"PARD3B",7.08035066609808,6.82492924452631,7.31048479251205,6.99935099467556,7.59863943977544,7.25942079396612,7.23409693905296,7.38951269600899,6.87567062587772,7.28602918509159,7.04122478319876,7.15326169292719,6.54893173351848,6.40915290762696,6.38834192794642,6.94932148402219,5.94710302696279,6.01237464563279,6.62071411781277,5.29420699513096,5.21629636587917,6.37174984784191,6.65816559859089,6.40953106141573,6.80288844889634,6.80827936575488,6.2367825109426,6.53497326820779,6.4525903422731,5.64495234270537
"ANTXR2",6.70439317304464,6.49851131952106,7.22730686031819,7.17902529627245,7.33603357566621,6.97495799005251,6.68474550022802,7.23016111093271,7.46722541660303,6.91651325170548,6.30453914954261,6.31179881044405,6.47275604679465,6.44078676326222,6.00770952862929,6.67407237661021,6.63819390808165,5.79146861414267,5.95997837413263,5.82009669242701,5.28726062731716,5.6386299347255,5.63593170050702,6.57012665841427,6.08374549834782,5.64588855385199,6.01563243995205,5.47830838645609,5.53874843197042,6.33602151408518
"MUCL1",12.7549066681835,13.1471198462498,11.8541250778303,12.1325583844312,11.5406816084672,12.5405824370948,12.2727187960805,12.6852374577309,11.6990700225226,12.5257064485687,12.2260027174184,11.3843399285479,12.5106942989618,12.4210980580087,12.2396752129935,13.1110648398099,11.7647370567654,12.1900655055503,12.4920989391799,10.7482405154517,9.75943255125614,11.8777556851587,12.6016273498391,12.0258030900332,12.340061969483,12.677907017275,11.9722548760154,12.4349883358825,11.8716575420973,10.2824646410286
"CFAP70",5.11098480502785,5.63497333382169,4.97755094719559,5.19142730919327,4.9107762437569,5.24611403282038,5.26429266079946,5.61096206469397,4.67595298085184,5.13377858332736,5.33697976738505,5.24368004131264,4.34095438846124,4.47863583388694,5.52271564349411,5.229708033763,5.16041781386168,4.48886992284906,5.26686569843972,4.02375567483859,3.7057268241821,5.00180005619333,5.73885698749187,4.27676204252012,5.1951290921169,5.05456670212644,4.19905485893797,4.67663403480239,4.70461792319461,4.38401255788516
"PIK3AP1",6.62053456649445,6.23264242801372,6.72592500476178,6.42184134469163,6.95527332106917,7.09691572534365,6.9256672511312,7.65016302806047,7.67696476106784,7.12942434327434,5.85604448946645,6.23972078296096,6.54555029103659,6.99159255090084,5.86849073240709,6.08828056730505,6.94340946429374,6.60356274826284,6.11723041297626,5.98423952437854,6.38687106654188,5.89854654098907,5.79492004179945,6.46765176347717,6.05763520418854,5.99019799155693,6.07987189831453,6.01227280349449,6.00277446128206,7.55900400501034
"PDZD8",7.50363676264088,7.83947399374553,7.2635469084216,7.40956344767791,7.31119683546774,7.85060744831944,7.48496700716396,7.4180395991896,7.45494043463952,7.28837920236595,6.69309535919907,6.83413142210511,6.22942134308286,6.79900421033778,7.36051082908217,6.93821796089891,6.32179644825308,6.87546135328185,6.77072072643507,6.43966298211246,6.38361743832597,6.4488457595804,6.14869865081276,6.85984357794348,6.76452132467655,5.99863445996285,6.25273584835238,5.90244324978452,6.08258017100097,5.93933136154718
"BORCS7",8.60545770876164,8.56536509066169,8.38894586595662,8.31985652889901,8.28536612112196,8.50701425519005,8.56139394253666,8.51586890730724,8.95473475507743,8.93311343550029,8.44436893673189,8.33114442468717,8.16759820733066,7.90657316012573,7.93625488238766,7.97350205441872,7.94647487649696,7.96826387885986,8.11914778883487,7.58438657649814,7.46554566381811,8.00913262460449,7.83229227419772,7.79987918093419,7.88589007849549,7.62382951511728,7.60953789449308,7.39065906266289,7.83085764833451,7.66578083627809
