"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"235443_at",6.37939517430851,6.09630416271124,6.09392610971888,6.12708083012616,5.99362050074655,6.37228000892519,6.75053898158541,6.53668175978868,6.54661490991221,6.43741485404084,6.21482562042538,6.09087120663084,5.56177186031414,5.72355685032184,6.60345672913301,6.63354159564642,5.58916663747903,5.88959357894477,6.21216533700406,5.05459006892377,4.80497691327183,5.76898936924775,5.14160910059619,5.06535426094428,6.05348124719759,5.7409595321594,4.13054921762146,6.10848369016411,6.0796845154338,6.04684609590027
"227074_at",8.38837010810562,8.04514136206875,8.12864798156148,8.47721022379934,8.18177953641132,8.67644223408572,8.95096724351676,8.54046298440822,7.677603051948,8.14790777217924,9.10798796234746,9.22050578803397,9.11730204301567,8.61786538685996,8.49149061621226,8.72063602380837,8.62957909361352,8.90269340984444,9.32559898301771,7.97224780173908,7.72594261142206,9.08483232094616,8.94193120915518,8.31337694991348,8.53237065882931,8.60464644874556,6.72034268620144,9.3748028544902,9.25626389136775,8.57233305159816
"227444_at",6.28388746579417,5.91506899620007,6.37258988301312,6.07263570662241,6.01959988074083,6.22013240745629,6.38413204668982,5.7411189325507,5.87433891215971,5.7046434883259,5.80776648152002,5.98215864248854,5.218808718085,5.01625323911065,5.92248595414174,5.61730753689717,5.32376104118809,5.66653470202392,5.73855500349736,4.70564965171238,4.74238263991997,5.74879385773315,5.44702647843294,5.38984559175091,5.94412908060254,5.65628020994585,4.33701531623563,5.55509791623387,5.08752146417806,4.47513424780627
"232140_at",6.60500110143508,6.66341569506709,6.37473578610304,6.81209037033195,6.25368234698517,6.79860407172998,7.12387545818527,6.58434197592719,6.39151381995085,6.57912458481801,6.46214527657059,6.63968847375095,5.95388920602735,6.16518604771715,6.4222822568215,6.49898547609412,6.59104153690017,5.85145956864721,6.50056094353952,6.00728947211395,6.09053565843573,5.89458377158271,6.16255074154324,5.71123263682392,6.58024351412823,5.92164620848946,5.85668792299962,5.51066172813332,5.89617858140664,6.24099805006723
"234685_x_at",3.434179947506,7.64459662660345,3.53160435489729,3.32834000777485,4.02926577288826,5.51442646849236,3.43836346125175,3.69854471903551,3.84942511721598,8.21937616621778,4.12791860865285,6.81048325406245,3.7987742000804,4.12883610487333,3.65932662481972,6.43125139436299,3.95460807757537,3.62528787621718,3.36713211975127,7.11633897712344,5.01835804394095,3.51477349608787,4.2664726729212,7.02673103550975,5.35518146736812,3.64342585525401,3.94918970983829,4.67981102290267,3.72645799706136,3.82984647597338
"216810_at",2.93930295542907,6.94728813875089,2.83272303743213,2.69595308452352,2.97379726143268,3.77666947831334,2.81293784243119,3.04435591206382,2.76653211952208,6.55859197595859,3.21492519959255,4.1091833872557,2.9718803041444,3.1697938141499,2.90900988269094,4.23368808144865,3.1121604647466,2.75832016610792,2.91643394486814,4.77925291164334,3.44516115454887,2.62842950132574,3.2395979338754,5.22925564591009,3.98876604683944,2.85592301045168,2.79074309684256,3.69566927392964,2.91974555176514,3.04282585502482
"227234_at",4.95623990691876,5.54964042633117,5.08822107689664,5.14187965474421,4.73423644783366,5.6837365153097,5.01035471418007,5.50669948553282,5.56410914757727,5.45403207520667,5.09221396793784,5.68093705195831,4.70513581042247,4.53499204974405,5.35873163484799,5.45222026283587,5.53292708846927,5.33531216064562,5.76961283688852,5.06576888667888,4.7450218038139,5.23953100486721,5.77710476267127,4.78220004210448,4.59529663262152,4.84480785330427,3.99108855535559,5.11407124585729,5.26822800871168,4.97067550462239
"208650_s_at",7.69714986637886,8.12496053266833,7.45612042615578,7.5407833373208,7.19051799965145,7.50343297080866,6.96033165972393,7.25966812683972,7.11705515145281,6.89151329997154,7.6933212630525,7.23626477331556,6.25461022052641,6.23991100196092,8.08867119441095,7.84856475881215,7.27170290335754,8.39135399643157,7.48731883911759,8.53052265264724,9.69832771597794,7.28918489125777,6.75345595073384,6.68185376159471,7.19244599982832,5.82331004900986,5.63571831139467,6.3503238238422,7.51171360341133,5.49846217856273
"202455_at",6.55790249186116,6.93566109902921,6.65528967330079,6.78053756552286,6.90613084862062,6.65401131990761,6.88024027177765,6.64309836440733,6.24060669655299,6.80422307062653,7.16387542241214,7.57097908155685,6.30270912465307,5.84608792146086,6.55233473587906,7.02428790472688,6.36208395800538,6.20074704452783,7.18385400889344,5.47360142193488,6.30794842164671,6.71076482182462,7.06323720677501,6.29298519753798,7.18728173929014,7.51156648499424,6.84556859432362,7.3222976330422,7.37567311647372,5.99149733949245
"222380_s_at",7.12150360781426,7.36659194412308,6.84274117583795,7.17464196019163,7.1659129691688,7.22839854975399,7.12217486511523,6.56565791601673,6.82514358310434,6.8670908648859,7.18537457412133,7.14705588235694,7.2917949541676,8.00193109528954,7.58903606932215,7.55182895425944,7.74763661340135,8.15842194697306,8.32814688886832,8.1621500324684,8.19855612194411,8.11535881939293,8.13571345029753,7.4919987777865,7.71978884684325,7.99192321850148,7.44655530885325,7.98673316039937,7.5926409128019,7.77663212537401
"236491_at",4.25256752567927,4.74920864397526,3.90708793183919,4.14166438915376,3.95784118356292,4.95465295011461,4.99998966046118,5.15938164988858,4.84432793511128,5.10999718197818,4.6507219825287,4.30501362270422,3.61198410591313,4.0039188477008,4.51555045226293,3.92076518102005,3.5209355715994,4.20198831124374,4.16867200345592,3.64152339251786,4.45850938789255,4.39517080531664,4.24317926847901,4.28821208150537,5.14899191016595,4.19998829358922,3.94271590172327,4.19838541312421,4.62229073536236,3.4589984220484
"228066_at",5.1914641429718,5.10121420168355,5.27011780517268,5.3203435572732,5.36793915217554,5.28236166592779,5.29780292652469,4.97176193035568,5.15790162852793,5.29189151596709,5.32828084920263,5.67188850126538,5.63590005478077,5.79069058585495,5.81467630488523,5.73066654592902,5.94710302696279,5.84398768947455,6.02763685485042,6.56856306662965,7.10373783583438,6.01037428620522,5.76939683284338,5.94655363241372,5.57911782803535,5.38899831178707,6.75097063054666,5.85668503791459,5.65511671833454,6.57257165105934
"203320_at",5.96661861087877,6.18234759680506,6.52935338290322,6.56836341229616,6.85170676840111,6.17159599887189,6.2829210478308,6.80855877168113,6.66862003070418,6.82375510192398,5.97863466308208,6.26423674877007,6.79919489832554,6.51809991920777,5.30351860769136,5.72701011216248,6.72606686548435,5.46547993031632,5.75381205312752,6.96826423596704,6.21327242416477,5.77640197001044,5.7839310470954,7.05104107771977,5.91698387125496,6.00830647016375,6.51163961479978,5.86945941374072,6.09325633168694,7.65834587337474
"228913_at",5.80613740973089,6.03331616819297,5.88142421410494,6.91073287111425,6.13912087032599,5.78860258250079,6.33601876885023,5.85282052304996,5.62660236649203,5.4375336798822,5.43691440107888,5.53351547268895,5.11509193957469,5.96851157690244,6.01018790862557,6.2457038339384,5.82730999964356,5.69580539810089,6.06509484397048,5.26170373384498,5.00107086360822,5.87855603957487,5.59536412290676,5.04416970021177,5.69836527405735,5.90901859967229,4.55963529120761,5.50814530103943,4.94749079563527,4.99509778997794
"235167_at",6.97141494723091,7.48776192297992,7.22974800811411,7.1098263487772,6.78963619936977,6.33450926564997,6.72542889936713,5.31148360780206,5.73854165762152,5.98889753221887,6.2857863131474,6.15651126056697,7.17163691550108,6.57046826717367,6.80946193660121,7.44389142724713,6.74819285882146,8.17879543343514,7.57543153385187,7.10920406369172,5.68642488115912,7.12814971260707,7.44773782735167,6.77359066810151,7.25671110012819,7.22993533847191,7.24233879299544,7.74519545855285,7.40466631335923,6.30004782565806
"43544_at",5.32816742412167,6.2755580950097,6.13311221326878,5.85641154143382,6.65209542834894,6.07396652117624,6.48058311488422,6.58519962176798,5.99013664901869,6.77161846853006,7.05929502737196,7.35467010992893,6.71242007307118,6.36307525807505,6.3292210890968,6.13493116127204,6.76682261137426,5.89648324215983,6.12393185169536,6.92221038775489,7.00480708778283,7.44127216117566,7.23154899556609,6.86490461948064,7.07021472268214,6.79767019147497,7.40318090375571,7.93329070632796,7.52280437010099,7.8456769350487
"209707_at",6.73609535948255,6.88375997338155,7.41006517453317,7.16090941758611,7.37454304112537,7.35245384472634,7.40688361040167,7.63282849202645,7.70552815714105,7.56798198769443,6.89840784319003,6.43451105705311,6.59201203888518,6.55510598423754,6.06661412818523,6.55124145055187,6.17712310823305,6.12329442528707,6.13499578594729,6.15262614589298,5.66064042757403,6.21972506797592,5.9797205422203,6.37897483495689,5.99792008086542,5.70665750827843,5.73856367562881,5.62552115793323,5.58282199498738,5.98157325991321
"232088_x_at",3.77746522750028,3.60646821172879,3.80233989880615,4.11742422595326,3.9110801332037,4.2790788387346,4.95947707050644,4.42185987736218,4.05413617974908,4.71436010359576,3.72580498238808,3.79193695471802,3.38793679615039,3.30382082244724,3.47937139016755,4.15673434353816,2.9841001411196,3.26525356212741,3.80291216202997,3.17694260745212,3.51478091469745,3.30551303995636,3.2069157227051,2.93532677213481,3.61913299432554,3.53095403656957,2.76340610010576,3.42427889903016,3.54919584995433,3.23169112103851
"234759_at",5.96777210417501,6.08409109272375,6.4101378881187,5.90446732610344,5.7077663927302,5.94662785780286,6.7182832087722,5.92746868655476,5.24120379438262,5.67345964688884,6.40654301112494,6.29519004643014,4.66001272414453,4.2811483656129,5.02290091183592,5.06533434889861,4.00636190558384,4.73571375280945,5.23922723515827,3.83662236516782,3.50390635286982,5.44379991556382,5.84379562474996,4.65455240588707,5.73163174302084,5.2528024502254,3.83068706361914,4.86795187698538,4.84177285959114,3.39718412300112
"237591_at",6.73871883514671,6.22441769967796,6.7028916442762,6.83783320569439,6.73259887696273,6.93219112120171,7.19071518722547,6.13750456443304,6.15403142786876,6.80080172291395,7.00274070237832,6.82499882661376,6.58985466839274,6.44821667409878,7.01223377578313,6.53967162685547,6.03252111331421,6.58718731018764,6.85644260559178,5.52582048225906,6.00526468131492,6.9909900368861,6.45455605671537,6.15344453880077,7.15611249147196,7.41064062467911,5.81207263704014,6.87458310173774,7.56042548261229,6.44102597915796
"1554609_at",4.70019508720492,4.53417195358162,3.87539985236805,4.64743038624895,4.39325417173422,4.68978919747701,4.3934216027078,4.41349949581608,4.62633006144517,4.39614582031477,4.44279984866055,3.81105944188142,3.95419425540911,4.1551951463447,4.64202068308111,4.61758693802151,3.74335830715745,4.05781849012193,4.78757892339136,3.31609976102548,3.49332088999343,3.81407431052112,3.67858920606404,3.51871208463014,3.88681616034694,3.62999765106381,3.33193846365454,4.02040809266212,3.93083500410546,3.37258267397313
"227926_s_at",5.94077315086176,5.88529177297237,5.9160271718813,6.05130290314696,5.94716282473009,5.68608383586744,5.65454606388252,5.61718378518052,5.99655564074591,5.67561094701527,5.58967137345109,5.70514474378749,5.40059905462383,5.22382758626816,5.35469356665301,5.6943971291627,6.0051582113681,5.38100705958273,5.3461392557484,5.69437784239725,5.66372023708647,4.97930438704689,4.95575347977011,4.92689106815489,5.13578967359273,4.92349462041287,5.70980685588887,4.8069356686549,5.34487207215913,6.16265455385246
"236656_s_at",6.04792175591777,5.60508841064923,5.78451560977409,5.62892935141702,5.1178164660744,6.53231585027496,6.03390729741097,5.88267771863711,5.73800072563284,6.46933803690467,6.72987322780653,6.24533823717486,5.60819710584586,5.65895012339578,6.02300614107129,5.60017976528616,5.5844215775868,5.43813362307865,5.8025303998538,4.50070566121105,4.64994781487359,6.22863447097531,6.59025578081737,5.8153631251682,6.2759831550583,6.24181909742082,5.09864273254775,5.78336956142656,6.24763743304232,5.25424700634758
"233775_x_at",6.35891820261044,6.14653591119928,6.14672389636325,6.60480631236279,6.17610948850791,6.15108847476068,6.27729318458275,6.31963980237377,5.633075929977,6.14196450609389,6.33674626893561,6.25166713235372,6.46297518786318,6.92007774407604,6.97664688488945,6.87574549745769,6.95100801331039,6.97466244488678,7.14172049196755,6.94775775769148,6.8965378303381,7.07118154608297,6.88141701933649,6.86934668449749,6.97298834742131,6.98538186543686,6.76410593931435,7.05890960497169,6.78154428301645,7.33639505109606
"227822_at",5.57179961615063,5.57004049823905,5.44084426983765,5.56963393813125,5.5037231954764,5.73760131697549,5.75915659654179,5.68095724248521,5.81094895776925,6.05994532321299,5.51412878175649,5.34024885044828,5.15104630357164,4.51680653318763,5.28748461192013,5.32190347976007,5.01957275081458,4.87401390565043,5.2272717037674,4.88991947943168,4.11195128279913,4.680476243923,4.41945406296975,4.02524984410699,5.21888190484299,5.04637346505881,4.68285519128604,5.01131669016056,4.95829146061072,4.62062614610851
"1558515_at",6.17542164482037,5.86822475341075,6.4502782281005,6.52951255140218,5.92820790048438,6.02804311272354,6.11206685263871,6.02733092221592,5.30736020381745,6.13253342933701,6.68446399232633,6.85254936442801,6.66711887652864,6.30884442656526,6.51533141807341,6.33646924755369,6.50587415145636,7.0871464776157,7.14238226540206,6.58570364337268,6.40035445813712,7.16613190164875,6.13324964225238,6.02144064726776,7.0295272042065,7.57384029970426,6.24524721452447,7.99068430713572,7.13184066008357,7.17899298539482
"232478_at",7.00252459274864,5.85516622204917,6.87718510654163,7.03710607675929,6.43718078773,8.0363903000179,7.30143120594079,6.18538364021013,6.41759500526311,7.13118389638065,6.58845251080055,5.84037278644226,6.72269054502994,5.56811624080603,7.14566058645307,7.09858234152298,5.80838925025063,6.11629074570403,7.74051519975202,4.95941243575952,4.22719390710721,5.6569981234058,5.63154311552089,5.17214999065981,6.36588872198158,7.31930686879278,4.75554373616705,6.75117471168322,6.72155893121225,4.88695085477653
"243648_at",5.41915677023581,5.33394922962585,5.02769399001642,5.49923942813625,5.68646102066894,5.56830533984293,5.93219529085178,5.71566908411689,5.44540287159317,5.17378242733937,5.41112689115391,5.68230706901914,5.97672943986226,6.57054920743638,5.93271060203939,5.56072742582866,5.06661594843884,5.847464136965,5.95926536179361,5.11147595462904,5.70824046122494,5.41567894133705,6.08301423110077,4.9561689349383,5.37280699415969,5.01045813873733,4.91136734679869,5.73659610812597,5.0901686104589,4.85824442761768
"214803_at",4.67892584706637,4.70920185836252,5.33597409603476,5.33030096178418,5.45363278652285,4.8126911270447,5.02909245380955,5.39332050619872,4.6162319539458,4.56271865037652,4.9016558574819,5.3966114914301,4.40006271124242,4.65762246765832,4.28102308342512,5.26614744577483,4.73158115088361,4.75993099643385,5.03745693524919,4.23273776562131,4.37115994833999,4.64879964847154,4.58557214613281,4.36559262233915,4.78739453888559,5.05498944709378,4.40418663737246,5.32982958787739,5.08713365546712,4.32517524303244
"202807_s_at",6.11606731545555,6.08252539332631,5.87582703836871,5.91707480649989,5.88020044834116,6.17506604376323,5.76439899444118,5.79299496716892,6.00844776391703,6.16686331237868,6.56722333397398,6.6964440368836,6.12968313133191,5.44287758319444,6.22439644288716,5.80863781816228,5.77943645878043,6.07565018641525,6.48669998700946,5.88854904133721,6.35453232147114,6.49788185554827,6.76478321625816,6.47194207175181,6.53216211538419,6.86883911165802,6.98385213386379,6.89191494409043,6.6423927275447,5.86533014408839
"1552667_a_at",4.45915144136488,4.56437945020531,4.82949544456575,4.92490209185792,4.9927667261991,4.37849799844496,4.67162583712676,5.17872022262378,4.34615693501127,5.23004165383575,5.19695689462983,5.29412867818241,5.17872022262378,4.13661182971246,4.58605164350272,4.37631013202947,5.2336576585242,4.27499683045508,4.41579962146891,4.35081944539303,4.25543164192795,4.44864380964424,4.82489937192883,5.09785753409826,4.46878882338173,5.1693717364603,4.72090482225451,5.4072033311652,5.29093435905701,5.21371369066584
"222169_x_at",4.99196696582993,4.77729010991284,4.62555174659317,5.15874543509034,4.64150141237631,4.69603729739231,4.38023304645427,4.55681611708025,4.76164430271012,4.84750208028624,4.80707378469632,4.62474181443403,4.7333312543499,4.9140393364452,5.33184847169854,5.52160515115097,5.4718923494839,5.15607736410277,5.31905294470221,5.72577835347092,5.51557863936989,5.31173107084807,5.25219555892522,5.490860492604,5.13197611398658,5.4273714815607,5.40156478888546,5.70039138471269,5.40075546438844,5.46380687334572
"215318_at",5.69421127425931,5.51306129462825,5.58223697497706,5.91908887088618,5.58784535309863,6.32541584498118,6.54940232198487,5.67476770636315,5.15673604252646,5.44938492004522,5.55482559791488,5.45397504879791,5.24889183097447,4.91760748176758,5.47838507085089,5.29269464321383,5.30268309658736,5.05271238413085,5.80100380924346,4.62637297517229,4.45097252692673,6.3631853893609,6.0557080776171,6.43714635106382,5.91017100553094,5.84475042839922,4.69003549121332,4.91793574771348,5.2755600339623,5.35357490009951
"226663_at",8.03769095427713,7.4702888600101,7.84578769497841,8.60699571995177,8.03897143341035,7.79194125265557,8.04345596688919,7.89711230222261,7.30037531189424,7.54710882063268,7.74365084054796,8.06470447530245,8.60089366185469,8.3969738104032,8.86720490649904,8.7455326341509,8.25517396708369,8.71400567697709,8.98992536605735,8.51161665606398,7.75837563548938,8.63506147462527,8.30352638890067,8.742566221923,8.78464201522427,8.70768213778878,8.26422242394326,9.05344280187458,8.7870645431969,8.54562154193301
"225567_at",4.79139097837782,4.37831819925572,4.66233272977595,5.13502581874366,5.32190151749598,5.16469760831759,5.25926473788736,4.4183470245712,5.26854909008545,5.30498729226544,4.69661149541038,4.8355373554226,4.79330710914164,3.84413501833471,4.60076530567642,4.5108770252704,4.30494086104997,4.16423441003908,4.44591307274944,5.00371900673429,4.19777752542757,5.46543685725148,4.82423862107338,5.25574484007059,4.60426098877849,4.79933618539849,4.71603938507357,4.37308014428758,4.77656368279567,5.48430439425132
"239370_at",6.95750334191857,7.00522268736033,6.53197137255471,6.35165945921595,6.76627554865218,7.16150489592706,7.2160482026103,7.36720793733104,6.90923772512911,6.97422316807917,6.2151324157421,5.65824958935765,6.34049404266412,6.32533173994872,6.76130844383012,6.5125001226671,5.4718923494839,5.04275086299409,5.17272229159079,5.75578941469253,4.95475365703794,5.86102791963537,5.69129111982143,5.2364917475224,7.03646710542475,6.35678947211415,5.75106667493247,6.15266995776981,6.4564197576026,5.34094498014283
